customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd
658,65,129026.0,Groceries,446.9,2023-05-23,91,Phoenix,Credit Card,0,446.9,637,4,358.79,Kimberly West,F,2010,0,758,928,2023-05-22,446.9
659,66,58871.0,Books,75.35,2021-09-08,17,Philadelphia,Credit Card,15,64.05,152,49,77.3,Jonathan Pennington,M,2023,0,342,575,2021-09-05,75.35
660,47,95848.0,Home & Kitchen,198.4,2021-03-30,28,Dallas,Cash,0,198.4,814,84,158.82,James Young,M,1997,1,343,737,2021-03-26,198.4
661,51,25137.0,Groceries,431.35,2023-02-11,19,Chicago,Credit Card,0,431.35,771,96,505.29,Jerome Hernandez,M,2021,0,488,233,2023-02-07,431.35
662,53,124434.0,Electronics,634.08,2023-05-15,80,San Diego,Mobile Payment,0,634.08,588,97,516.56,Yvonne Simmons,F,1996,1,674,948,2023-05-14,634.08
663,44,26759.0,Groceries,511.95,2021-11-13,34,San Diego,Debit Card,25,383.96,499,91,584.22,Craig Mitchell,X,2007,1,644,10,2021-11-12,511.95
664,52,30057.0,Health & Beauty,565.7,2023-01-08,48,Dallas,Cash,0,565.7,799,12,583.43,Mary Winters,F,1996,0,534,949,2023-01-05,565.7
665,53,129493.0,Groceries,696.07,2022-05-25,68,Phoenix,Debit Card,24,529.01,986,82,745.3,Ian Parker,M,2010,0,33,842,2022-05-23,696.07
666,27,87031.0,Health & Beauty,996.56,2023-04-03,6,Los Angeles,Debit Card,28,717.52,131,81,819.75,Alyssa Graham,F,2011,0,752,711,2023-04-03,996.56
667,18,63795.0,Electronics,748.84,2021-11-13,49,New York,Mobile Payment,24,569.12,477,52,599.91,Jacob Williams,M,1997,1,795,563,2021-11-12,748.84
668,43,52928.0,Electronics,984.18,2023-06-20,4,Chicago,Cash,0,984.18,329,6,815.9,Sandra Owens,F,1999,0,429,164,2023-06-19,984.18
669,42,41105.0,Books,814.87,2020-11-02,65,Philadelphia,Debit Card,29,578.56,228,52,667.9,Joshua Hill,M,1999,1,683,443,2020-11-02,814.87
670,66,24836.0,Health & Beauty,483.58,2022-07-23,72,San Antonio,Cash,20,386.86,200,88,444.09,Erin Frazier,X,2018,0,332,942,2022-07-21,483.58
671,30,66284.0,Clothing,836.11,2020-08-02,72,Houston,Credit Card,17,693.97,293,65,849.06,Melissa Booker,F,2020,1,952,659,2020-08-02,836.11
672,69,78912.0,Clothing,695.94,2021-08-05,7,San Jose,Cash,21,549.79,978,89,577.4,Angela Andrews,F,2011,0,545,789,2021-08-02,695.94
673,65,43275.0,Books,235.14,2022-01-01,83,Chicago,Cash,0,235.14,718,4,203.19,Erin Pena,F,2021,0,730,207,2022-01-01,235.14
674,58,103050.0,Home & Kitchen,75.87,2023-03-25,64,Philadelphia,Mobile Payment,0,75.87,549,96,89.56,Christopher Perez,M,2003,1,9,491,2023-03-22,75.87
675,64,48816.0,Books,534.08,2020-07-26,17,San Diego,Mobile Payment,19,432.6,519,57,487.3,Colin Long,M,1996,1,896,583,2020-07-24,534.08
676,21,51295.0,Home & Kitchen,783.7,2023-01-05,87,San Diego,Credit Card,0,783.7,374,100,866.89,Veronica Jordan,X,1993,0,403,192,2023-01-02,783.7
677,43,121186.0,Health & Beauty,961.53,2023-02-26,72,Dallas,Online Transfer,0,961.53,689,59,925.7,Jeff Patterson,M,1995,1,541,994,2023-02-23,961.53
678,44,99146.0,Electronics,665.3,2022-10-21,5,Phoenix,Credit Card,0,665.3,991,47,710.7,Wayne White,M,2003,1,884,365,2022-10-17,665.3
679,18,81503.0,Groceries,114.89,2022-05-29,100,San Diego,Debit Card,0,114.89,845,42,137.29,Karen Campbell,F,2000,0,852,803,2022-05-26,114.89
680,46,55808.0,Electronics,413.71,2021-08-04,78,New York,Online Transfer,26,306.15,917,57,338.63,Ernest Jones,M,2006,0,828,399,2021-08-04,413.71
681,63,103064.0,Home & Kitchen,528.18,2022-05-31,13,San Antonio,Credit Card,0,528.18,622,37,436.39,Steven King,M,2017,0,734,50,2022-05-28,528.18
682,61,22068.0,Health & Beauty,573.11,2021-10-19,3,New York,Online Transfer,0,573.11,378,38,608.3,Cristian Brown,X,2023,1,119,979,2021-10-17,573.11
683,32,135881.0,Groceries,198.19,2022-02-02,77,Philadelphia,Credit Card,29,140.71,973,38,183.15,Anthony Alexander,M,2023,1,796,100,2022-02-02,198.19
684,22,115947.0,Health & Beauty,647.03,2021-05-23,71,Phoenix,Credit Card,0,647.03,397,61,697.54,Ryan Baker,M,2003,0,360,549,2021-05-20,647.03
685,32,26435.0,Health & Beauty,278.8,2023-03-29,26,New York,Online Transfer,2,273.22,843,61,253.11,Carmen Baker,F,2016,1,207,632,2023-03-26,278.8
686,26,56266.0,Home & Kitchen,784.68,2021-06-13,3,Phoenix,Credit Card,22,612.05,63,37,855.44,Lynn Larsen,F,2002,0,701,265,2021-06-10,784.68
687,18,78134.0,Home & Kitchen,980.36,2021-07-30,27,Chicago,Online Transfer,1,970.56,940,83,867.77,Douglas Cooper,M,2009,1,719,379,2021-07-27,980.36
688,25,65262.0,Books,824.79,2022-01-11,5,Chicago,Debit Card,0,824.79,934,21,910.54,Stephen Cunningham,M,1995,1,837,368,2022-01-08,824.79
689,69,138024.0,Groceries,858.92,2022-10-20,59,Los Angeles,Mobile Payment,30,601.24,938,48,1008.58,Jason Green,M,1990,0,627,446,2022-10-16,858.92
690,19,104302.0,Electronics,64.61,2020-11-09,50,Los Angeles,Online Transfer,0,64.61,313,47,65.18,Amy Davis,F,2020,1,543,193,2020-11-05,64.61
691,29,139937.0,Clothing,900.0,2022-08-30,60,San Jose,Mobile Payment,21,711.0,619,40,981.13,Anthony Blankenship,M,1996,1,815,26,2022-08-27,900.0
692,42,98537.0,Groceries,792.87,2021-01-31,57,San Diego,Credit Card,0,792.87,962,55,794.21,Linda James,F,2001,0,654,404,2021-01-27,792.87
693,38,44025.0,Electronics,205.49,2022-06-17,47,New York,Credit Card,0,205.49,127,98,193.21,Richard Anderson,M,1992,1,1,88,2022-06-16,205.49
694,39,77696.0,Electronics,718.21,2020-09-22,52,Phoenix,Cash,0,718.21,941,14,646.03,Donald Peters,M,2022,1,415,526,2020-09-21,718.21
695,40,129749.0,Groceries,930.7,2021-08-18,87,New York,Online Transfer,0,930.7,138,33,1091.32,Timothy Taylor,M,1992,0,204,41,2021-08-17,930.7
696,46,31704.0,Health & Beauty,19.18,2021-04-24,79,San Jose,Cash,0,19.18,261,23,21.1,Michael Jones,M,1993,0,738,925,2021-04-20,19.18
697,39,144465.0,Health & Beauty,956.38,2020-08-19,85,Houston,Cash,8,879.87,706,79,777.66,Johnny Yang,M,2017,1,393,614,2020-08-17,956.38
698,25,96549.0,Clothing,979.06,2023-05-31,9,Dallas,Mobile Payment,0,979.06,943,16,840.26,Ashley Palmer,F,2010,1,213,550,2023-05-28,979.06
699,53,94281.0,Books,424.95,2020-09-16,85,Houston,Debit Card,0,424.95,935,3,477.0,Jared Johnson,M,2017,0,705,305,2020-09-13,424.95
700,34,71077.0,Health & Beauty,924.27,2022-06-19,64,Dallas,Credit Card,14,794.87,420,38,829.23,Bradley Harris,M,2001,0,757,952,2022-06-16,924.27
701,36,140319.0,Electronics,517.97,2020-08-22,100,Houston,Online Transfer,0,517.97,739,28,455.92,Nichole Combs,F,1997,0,853,762,2020-08-19,517.97
702,57,47761.0,Home & Kitchen,996.24,2020-07-28,76,San Diego,Mobile Payment,13,866.73,847,38,866.19,Donald Davis,M,1991,0,604,2,2020-07-27,996.24
703,22,79651.0,Health & Beauty,646.06,2021-06-02,23,Dallas,Mobile Payment,4,620.22,623,65,555.05,Donald Hale,X,2007,1,96,366,2021-06-02,646.06
704,23,66523.0,Clothing,138.13,2022-03-30,59,Phoenix,Mobile Payment,20,110.5,567,78,142.29,Melissa Mckenzie,F,1999,0,261,145,2022-03-28,138.13
705,30,135931.0,Clothing,162.9,2023-03-29,68,Chicago,Online Transfer,0,162.9,91,36,174.29,Mr. Cory Castro Jr.,X,1999,0,88,598,2023-03-28,162.9
706,53,63485.0,Electronics,534.84,2021-01-30,86,Dallas,Online Transfer,11,476.01,453,52,498.29,Blake Charles,X,2023,1,900,417,2021-01-26,534.84
707,57,108592.0,Health & Beauty,999.97,2020-12-10,32,Philadelphia,Debit Card,12,879.97,752,87,1148.22,Edward Parker,M,2008,1,822,287,2020-12-08,999.97
708,55,125509.0,Groceries,550.71,2023-01-27,8,San Jose,Online Transfer,8,506.65,920,20,556.49,Ashley Matthews,F,2012,0,714,564,2023-01-23,550.71
709,63,59775.0,Books,583.37,2023-06-04,91,Dallas,Debit Card,8,536.7,790,98,499.88,Cameron Mooney,M,2015,0,601,206,2023-06-04,583.37
710,38,111191.0,Health & Beauty,425.2,2021-07-12,31,Dallas,Debit Card,0,425.2,971,7,398.73,Michelle Weaver,F,2000,0,217,690,2021-07-10,425.2
711,25,35303.0,Health & Beauty,270.73,2022-02-16,41,Dallas,Cash,7,251.78,974,82,317.0,Cynthia Gilmore,F,1991,0,823,806,2022-02-15,270.73
712,44,47121.0,Clothing,221.94,2020-10-12,42,San Diego,Debit Card,0,221.94,487,53,204.84,Michelle Kelly,F,1996,0,375,242,2020-10-11,221.94
713,47,30251.0,Health & Beauty,82.82,2021-04-21,40,Chicago,Credit Card,4,79.51,319,85,77.86,Joanna Vance,F,2017,1,971,304,2021-04-18,82.82
714,18,129015.0,Electronics,386.41,2022-11-23,50,Phoenix,Credit Card,0,386.41,454,82,434.58,Carol Mcdaniel,F,2009,0,554,676,2022-11-22,386.41
715,67,136043.0,Home & Kitchen,356.48,2022-02-04,94,Houston,Online Transfer,0,356.48,440,53,322.48,Stephen Neal,M,1994,1,871,761,2022-02-04,356.48
716,46,144996.0,Home & Kitchen,624.47,2022-12-24,16,Phoenix,Cash,16,524.55,67,14,677.99,Glenda Martin,F,2014,0,600,481,2022-12-22,624.47
717,69,149089.0,Books,27.15,2022-06-12,11,Philadelphia,Credit Card,0,27.15,755,37,28.13,Melanie Webb,X,2001,1,635,70,2022-06-08,27.15
718,27,132006.0,Electronics,698.54,2020-08-30,97,Chicago,Cash,0,698.54,517,27,831.55,Chad Mccarty,M,2022,0,477,990,2020-08-27,698.54
719,40,145608.0,Groceries,494.99,2023-05-17,56,Houston,Cash,0,494.99,651,18,452.28,Andrew Ruiz,M,2020,0,707,322,2023-05-14,494.99
720,64,50444.0,Groceries,94.16,2020-07-24,73,San Diego,Mobile Payment,18,77.21,278,65,108.15,Matthew Sanders,M,2003,1,653,747,2020-07-22,94.16
721,29,32501.0,Books,864.75,2023-04-12,20,Phoenix,Cash,10,778.27,131,59,783.31,William Horne,M,2023,1,603,241,2023-04-10,864.75
722,66,60104.0,Clothing,123.8,2020-08-22,55,San Diego,Online Transfer,6,116.37,868,27,137.21,Christopher Hansen,M,1990,1,276,460,2020-08-18,123.8
723,69,35109.0,Health & Beauty,28.53,2020-09-12,54,Houston,Mobile Payment,0,28.53,359,53,24.45,Sandra Allison,F,2000,1,578,614,2020-09-10,28.53
724,49,114125.0,Health & Beauty,285.49,2021-01-08,45,San Diego,Online Transfer,1,282.64,968,64,246.1,Kathy Anderson,F,1993,1,316,156,2021-01-04,285.49
725,23,91817.0,Groceries,88.13,2020-12-14,79,San Jose,Credit Card,0,88.13,192,17,105.11,Amber Watson,X,1993,0,111,881,2020-12-10,88.13
726,43,141089.0,Electronics,874.94,2022-11-01,99,Houston,Debit Card,0,874.94,956,25,916.06,James Chavez,M,2003,1,620,981,2022-11-01,874.94
727,30,54076.0,Groceries,512.9,2020-12-15,8,New York,Debit Card,19,415.45,704,92,414.66,David Reese,M,2012,1,253,434,2020-12-14,512.9
728,46,25531.0,Clothing,188.66,2021-10-03,94,San Jose,Mobile Payment,7,175.45,252,98,183.87,Ruben Evans,M,1996,0,265,201,2021-10-03,188.66
729,20,29642.0,Clothing,307.94,2022-09-25,20,San Antonio,Online Transfer,0,307.94,436,36,286.89,Kyle Mckee DDS,M,2011,1,410,598,2022-09-23,307.94
730,59,107150.0,Groceries,800.39,2022-08-02,23,Los Angeles,Cash,0,800.39,591,95,824.94,Matthew Kemp,X,2013,1,170,113,2022-08-02,800.39
731,18,54963.0,Clothing,369.8,2022-05-12,45,San Jose,Cash,0,369.8,672,0,438.26,Brooke Smith,F,1990,1,404,975,2022-05-08,369.8
732,25,139965.0,Health & Beauty,68.55,2023-04-06,9,Phoenix,Cash,30,47.98,532,91,68.46,Kelly Bray,F,2012,1,916,927,2023-04-03,68.55
733,69,29458.0,Health & Beauty,55.03,2022-08-05,71,New York,Credit Card,0,55.03,592,26,65.98,Timothy Thomas,X,2017,0,489,75,2022-08-03,55.03
734,61,64903.0,Groceries,142.88,2021-08-10,99,San Antonio,Mobile Payment,0,142.88,480,67,129.02,Martha Ramsey,F,2013,0,687,988,2021-08-09,142.88
735,20,87080.0,Electronics,274.19,2021-07-19,72,Philadelphia,Mobile Payment,26,202.9,761,64,257.21,Joel Johnson,M,2004,0,797,185,2021-07-17,274.19
736,49,136002.0,Electronics,133.99,2022-03-21,62,Phoenix,Mobile Payment,18,109.87,919,32,114.35,Rebecca Burton,F,2022,0,897,164,2022-03-19,133.99
737,50,44719.0,Clothing,685.1,2023-01-06,83,Dallas,Cash,27,500.12,600,85,565.19,Jamie Stephenson,F,2010,0,335,542,2023-01-02,685.1
738,21,95345.0,Clothing,756.5,2023-04-19,17,Phoenix,Credit Card,10,680.85,229,72,881.43,Tara Flowers PhD,X,2002,1,563,728,2023-04-18,756.5
739,64,46946.0,Health & Beauty,921.37,2022-04-29,36,San Diego,Credit Card,0,921.37,254,73,843.84,Timothy Jones,M,1990,0,471,151,2022-04-26,921.37
740,62,112590.0,Books,515.52,2021-03-26,73,Philadelphia,Online Transfer,3,500.05,307,30,430.74,Megan Bryant,F,2015,1,702,227,2021-03-25,515.52
741,38,38100.0,Home & Kitchen,516.61,2022-03-29,30,New York,Credit Card,0,516.61,447,58,509.31,Jason Floyd,M,1990,0,30,111,2022-03-26,516.61
742,66,111134.0,Groceries,860.67,2022-10-28,33,Houston,Mobile Payment,4,826.24,887,70,906.92,Joshua Hobbs,M,1990,0,972,916,2022-10-27,860.67
743,36,67067.0,Home & Kitchen,188.7,2023-02-04,59,San Diego,Credit Card,0,188.7,627,75,202.32,Barbara Martinez,F,2004,1,651,726,2023-02-04,188.7
744,51,55015.0,Clothing,945.89,2021-01-02,4,Philadelphia,Mobile Payment,0,945.89,377,56,1014.27,Tim Silva,X,2012,1,35,624,2021-01-02,945.89
745,66,59301.0,Clothing,604.74,2022-01-31,90,Chicago,Mobile Payment,0,604.74,313,56,544.0,Michael Schultz,M,2005,1,772,920,2022-01-29,604.74
746,34,118109.0,Groceries,271.56,2021-02-10,32,San Diego,Cash,25,203.67,570,7,311.54,Joe Vazquez,M,2011,0,15,745,2021-02-06,271.56
747,69,86201.0,Health & Beauty,234.27,2022-07-03,22,San Antonio,Online Transfer,22,182.73,710,92,218.64,Andrew Mendez,M,2019,0,48,156,2022-07-03,234.27
748,42,86493.0,Books,536.2,2022-11-21,47,San Diego,Cash,16,450.41,312,8,504.64,Keith Wright,M,1990,0,58,686,2022-11-20,536.2
749,68,91670.0,Home & Kitchen,816.29,2021-05-02,31,San Diego,Online Transfer,0,816.29,51,28,891.66,Shannon Miller,X,1998,0,337,32,2021-05-02,816.29
750,37,146351.0,Clothing,898.23,2023-04-01,4,San Diego,Debit Card,28,646.73,641,40,809.71,Spencer Shepard,M,2002,0,978,992,2023-04-01,898.23
751,34,55665.0,Groceries,654.75,2021-03-21,8,New York,Cash,0,654.75,452,73,590.17,Jeremy Brewer,M,2012,1,943,620,2021-03-20,654.75
752,47,127584.0,Home & Kitchen,666.77,2020-07-27,79,Philadelphia,Online Transfer,0,666.77,786,78,545.95,Suzanne Smith,F,1991,0,889,212,2020-07-25,666.77
753,48,90039.0,Clothing,173.41,2022-11-04,5,New York,Mobile Payment,22,135.26,295,12,167.43,Ms. Courtney Wilson,F,2012,0,966,524,2022-11-04,173.41
754,49,72342.0,Clothing,175.53,2020-12-01,79,Philadelphia,Credit Card,23,135.16,391,36,171.6,Julie Miller,F,1991,1,64,355,2020-12-01,175.53
755,45,77016.0,Books,171.8,2021-09-20,56,San Jose,Cash,0,171.8,561,13,179.0,Julia Smith,X,2002,1,470,70,2021-09-17,171.8
756,23,107500.0,Groceries,633.78,2022-10-09,8,Houston,Online Transfer,20,507.02,78,73,630.32,Daniel James,M,2016,0,479,440,2022-10-07,633.78
757,69,76649.0,Groceries,286.65,2023-01-19,51,Los Angeles,Credit Card,1,283.78,431,35,300.45,Sarah Martinez,F,2011,1,498,853,2023-01-16,286.65
758,24,22829.0,Electronics,909.87,2023-02-14,35,Philadelphia,Credit Card,11,809.78,287,9,929.23,Richard Mayo,M,2009,0,722,455,2023-02-12,909.87
759,58,115842.0,Home & Kitchen,941.26,2022-05-05,28,Phoenix,Cash,2,922.43,670,91,910.72,Andrew Flores,M,2020,1,552,28,2022-05-02,941.26
760,57,85189.0,Electronics,627.7,2021-11-11,26,Philadelphia,Credit Card,23,483.33,717,30,634.8,Matthew Vazquez,M,2022,0,187,1,2021-11-07,627.7
761,68,85243.0,Home & Kitchen,348.63,2022-01-07,30,Dallas,Online Transfer,0,348.63,288,75,391.57,Sergio Rodriguez,M,2021,1,3,617,2022-01-03,348.63
762,48,105944.0,Health & Beauty,226.31,2022-05-14,73,Houston,Debit Card,0,226.31,562,76,271.23,Terri Johnson,F,2006,0,424,502,2022-05-10,226.31
763,41,80347.0,Groceries,787.24,2021-05-06,17,Philadelphia,Credit Card,10,708.52,514,55,630.19,Christopher Perry,M,2023,1,298,68,2021-05-03,787.24
764,35,88848.0,Groceries,307.07,2020-10-28,21,Philadelphia,Cash,0,307.07,390,80,347.7,Destiny Jones,X,2019,1,507,434,2020-10-27,307.07
765,27,103576.0,Home & Kitchen,334.44,2021-10-18,46,Houston,Cash,0,334.44,642,54,315.23,Crystal Cain,F,2016,1,368,830,2021-10-15,334.44
766,25,126268.0,Electronics,988.24,2020-11-04,20,Houston,Online Transfer,16,830.12,122,67,956.02,Jody Flynn,F,1999,1,303,121,2020-11-04,988.24
767,59,52702.0,Home & Kitchen,522.57,2021-11-02,24,Los Angeles,Cash,14,449.41,342,16,468.99,Corey Bennett,M,2017,0,843,534,2021-11-02,522.57
768,63,74784.0,Electronics,928.26,2021-12-04,81,San Antonio,Cash,0,928.26,95,61,989.7,Grant Aguirre,M,2018,1,389,86,2021-12-04,928.26
769,29,125045.0,Electronics,961.72,2021-03-06,37,Phoenix,Debit Card,29,682.82,568,24,1083.02,Erin Stevens,F,2002,1,263,19,2021-03-02,961.72
770,55,142564.0,Clothing,573.75,2020-09-07,68,Dallas,Debit Card,1,568.01,561,27,599.8,Jessica Mann,F,2010,0,55,756,2020-09-06,573.75
771,36,27532.0,Groceries,399.03,2021-06-14,16,San Diego,Debit Card,10,359.13,987,44,427.92,Ronald Rivera,M,2001,0,930,853,2021-06-13,399.03
772,27,125184.0,Groceries,11.05,2022-07-23,83,Philadelphia,Online Transfer,0,11.05,69,42,12.32,Sharon Porter,F,1995,1,293,918,2022-07-22,11.05
773,68,42399.0,Electronics,390.31,2020-10-04,60,Houston,Mobile Payment,0,390.31,379,52,391.93,Christopher Tran,X,1991,0,86,39,2020-10-04,390.31
774,42,134229.0,Clothing,988.7,2021-05-14,29,Philadelphia,Credit Card,0,988.7,96,98,898.19,Cassandra Brown,F,1995,1,793,126,2021-05-10,988.7
775,33,28930.0,Books,982.52,2021-10-23,22,Dallas,Online Transfer,0,982.52,197,61,1107.09,David Price,M,1995,1,31,887,2021-10-21,982.52
776,40,125865.0,Groceries,474.72,2022-11-25,97,Houston,Credit Card,7,441.49,765,0,521.93,Reginald Walker,M,2003,1,800,248,2022-11-21,474.72
777,35,119802.0,Electronics,822.46,2022-12-08,94,Philadelphia,Credit Card,0,822.46,210,19,844.73,Steven Weiss,M,1990,1,751,306,2022-12-04,822.46
778,19,25928.0,Home & Kitchen,37.69,2021-12-07,27,Philadelphia,Debit Card,19,30.53,872,73,39.17,Natalie Wilson,F,2005,0,610,766,2021-12-06,37.69
779,59,42014.0,Electronics,566.44,2021-12-02,86,Phoenix,Cash,6,532.45,915,34,508.24,Lori Kemp,X,1999,0,769,507,2021-12-02,566.44
780,18,69605.0,Electronics,247.72,2022-01-03,79,Chicago,Mobile Payment,0,247.72,533,13,291.44,Elizabeth Rios,F,2020,0,145,937,2022-01-03,247.72
781,24,103353.0,Health & Beauty,524.54,2021-05-01,83,Phoenix,Debit Card,0,524.54,596,2,521.49,Megan Stewart,F,1995,0,667,147,2021-05-01,524.54
782,58,85069.0,Clothing,157.9,2023-05-15,34,New York,Cash,0,157.9,978,69,181.0,Maria Flores,F,1992,0,416,933,2023-05-11,157.9
783,66,65357.0,Books,348.05,2022-09-01,68,Philadelphia,Cash,3,337.61,417,53,280.84,Zachary Patrick,M,2022,1,784,158,2022-09-01,348.05
784,46,55131.0,Home & Kitchen,171.6,2020-10-23,11,Philadelphia,Online Transfer,21,135.56,332,82,138.08,Tanner Short,M,2001,0,773,731,2020-10-20,171.6
785,31,41891.0,Books,293.76,2022-12-16,36,Houston,Credit Card,7,273.2,860,42,238.36,Jaime Singleton,F,2003,1,951,241,2022-12-12,293.76
786,51,77534.0,Home & Kitchen,971.86,2022-05-22,43,Houston,Cash,0,971.86,591,23,969.93,April Hensley,F,2016,0,289,212,2022-05-21,971.86
787,31,67061.0,Electronics,179.86,2021-08-31,7,Dallas,Online Transfer,0,179.86,662,84,159.99,Robert Hubbard,M,2011,0,36,511,2021-08-27,179.86
788,62,69947.0,Home & Kitchen,508.75,2021-06-13,11,Chicago,Debit Card,0,508.75,479,36,551.52,Matthew Lopez,M,2014,0,804,408,2021-06-09,508.75
789,29,126393.0,Books,439.32,2022-09-22,35,Phoenix,Online Transfer,21,347.06,222,98,414.8,Darlene Pratt,F,2008,1,32,107,2022-09-20,439.32
790,40,42202.0,Health & Beauty,666.08,2020-07-31,82,San Diego,Debit Card,0,666.08,988,81,668.61,James Johnson,M,2019,1,941,874,2020-07-28,666.08
791,57,147630.0,Books,499.85,2022-10-27,20,Chicago,Online Transfer,23,384.88,758,22,532.58,Jared Jackson,M,2012,0,203,343,2022-10-25,499.85
792,37,95549.0,Electronics,107.24,2022-01-14,65,New York,Debit Card,28,77.21,939,82,106.2,Natalie Boyd,F,2001,0,590,286,2022-01-12,107.24
793,61,25243.0,Books,50.13,2023-03-04,76,Houston,Cash,0,50.13,252,0,42.41,Kristen Cunningham,F,2022,1,907,989,2023-03-04,50.13
794,55,92587.0,Books,940.83,2022-08-20,11,New York,Online Transfer,23,724.44,289,38,1120.72,Jessica Cochran,F,2019,1,827,601,2022-08-16,940.83
795,19,116262.0,Clothing,915.43,2021-10-05,4,San Diego,Cash,13,796.42,565,78,1067.92,Gina Scott,F,2002,1,450,148,2021-10-01,915.43
796,25,32036.0,Books,979.38,2021-09-06,8,Philadelphia,Cash,0,979.38,350,3,1031.66,Jade Newton,F,1992,0,957,62,2021-09-05,979.38
797,70,55954.0,Groceries,205.26,2020-12-28,46,San Antonio,Online Transfer,0,205.26,382,9,183.24,Rachel Ward,X,2009,0,532,581,2020-12-26,205.26
798,33,28946.0,Home & Kitchen,888.74,2023-04-17,23,Chicago,Online Transfer,6,835.42,687,3,747.75,James Gonzalez,M,1996,1,192,472,2023-04-14,888.74
799,63,69634.0,Groceries,840.94,2022-11-08,98,San Antonio,Cash,30,588.66,297,49,733.22,Daniel Long,M,2000,1,497,233,2022-11-04,840.94
800,36,81525.0,Groceries,730.11,2022-01-31,4,Los Angeles,Online Transfer,27,532.98,759,13,618.57,Daniel West,M,2011,1,595,440,2022-01-30,730.11
801,66,144176.0,Clothing,241.02,2022-12-09,24,San Jose,Online Transfer,6,226.56,748,95,282.15,Damon Mayer,M,2013,0,561,775,2022-12-05,241.02
802,59,128931.0,Clothing,962.82,2021-06-16,100,Los Angeles,Credit Card,4,924.31,740,63,1148.73,Wayne Mendez,M,2021,0,436,228,2021-06-12,962.82
803,29,74887.0,Books,854.56,2022-08-09,69,New York,Online Transfer,5,811.83,573,77,898.78,Leslie Fowler,F,1991,0,466,609,2022-08-05,854.56
804,41,46333.0,Home & Kitchen,69.16,2022-07-02,66,Phoenix,Cash,0,69.16,580,78,62.24,Steven Rivera,M,1998,0,594,737,2022-07-02,69.16
805,19,43833.0,Electronics,530.39,2021-05-07,4,Dallas,Mobile Payment,0,530.39,129,23,486.83,Yvonne Martinez,F,2004,1,577,199,2021-05-04,530.39
806,64,105751.0,Electronics,712.94,2022-02-15,25,San Diego,Debit Card,0,712.94,894,91,617.06,Virginia Blevins,F,2022,0,51,128,2022-02-13,712.94
807,31,83589.0,Groceries,566.42,2021-06-24,5,Houston,Online Transfer,0,566.42,171,15,644.03,Shaun Zuniga,M,2003,1,0,577,2021-06-23,566.42
808,56,47501.0,Clothing,842.87,2022-08-19,64,San Jose,Cash,0,842.87,808,58,820.97,Cassandra Wright,F,1992,1,771,79,2022-08-15,842.87
809,68,134270.0,Groceries,678.37,2022-12-08,21,New York,Mobile Payment,0,678.37,97,49,603.35,Alexandria Kramer,F,2012,1,438,890,2022-12-04,678.37
810,53,33396.0,Clothing,550.55,2020-11-03,49,Los Angeles,Mobile Payment,0,550.55,743,12,457.95,Maxwell Lopez,X,1990,1,825,175,2020-11-03,550.55
811,58,77066.0,Groceries,787.78,2020-11-23,11,San Jose,Online Transfer,17,653.86,456,65,844.82,Harry Powell,M,2003,0,602,506,2020-11-20,787.78
812,36,141531.0,Home & Kitchen,44.54,2022-10-25,58,Philadelphia,Online Transfer,0,44.54,723,83,53.31,Joanne Allison DVM,F,2021,1,159,142,2022-10-22,44.54
813,36,27914.0,Books,133.34,2022-12-25,24,Los Angeles,Debit Card,16,112.01,318,38,137.63,Shawn Wright,M,2017,0,881,996,2022-12-22,133.34
814,48,34363.0,Health & Beauty,884.02,2023-06-25,24,Dallas,Cash,11,786.78,849,28,801.83,Duane Vance,M,2022,0,956,436,2023-06-23,884.02
815,37,31458.0,Home & Kitchen,631.22,2022-06-06,81,Chicago,Debit Card,0,631.22,440,53,560.05,Michael Jordan,M,2022,1,212,481,2022-06-05,631.22
816,23,71816.0,Books,84.2,2021-01-27,75,Los Angeles,Credit Card,0,84.2,418,90,75.07,Brooke Lee,F,2016,0,965,48,2021-01-23,84.2
817,69,87867.0,Electronics,962.33,2022-08-15,61,Chicago,Credit Card,0,962.33,745,33,780.22,Shelly Williams,F,2021,0,605,630,2022-08-13,962.33
818,55,35927.0,Books,527.27,2022-07-29,93,Philadelphia,Cash,0,527.27,264,42,574.23,Jeremy Harvey,M,2018,1,830,575,2022-07-25,527.27
819,57,114592.0,Electronics,376.81,2021-07-24,84,San Diego,Credit Card,13,327.82,413,46,436.72,Shawn Norris,M,2017,1,185,507,2021-07-20,376.81
820,55,47295.0,Home & Kitchen,620.0,2020-10-15,87,Phoenix,Cash,0,620.0,131,71,670.67,Samuel Blair,M,2003,0,390,571,2020-10-13,620.0
821,29,42302.0,Groceries,49.98,2022-11-01,79,New York,Mobile Payment,0,49.98,738,96,43.96,Teresa Hernandez DVM,X,2007,1,673,7,2022-11-01,49.98
822,50,96298.0,Electronics,901.7,2021-10-17,79,Los Angeles,Credit Card,0,901.7,923,7,731.03,Sean Stanley,M,2014,1,373,967,2021-10-14,901.7
823,56,101657.0,Groceries,266.9,2022-09-23,55,Chicago,Online Transfer,2,261.56,750,49,266.98,Kevin Wyatt,M,2006,1,354,219,2022-09-19,266.9
