customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd,store_chain_name
612,67,42094.0,Clothing,411.5,2023-02-11,44,Chicago,Credit Card,4,395.04,921,22,426.13,Natalie Zhang,F,1993,1,119,238,2023-02-08,411.5,QuickMart
613,19,142194.0,Books,762.87,2023-05-13,55,San Diego,Online Transfer,12,671.33,666,29,711.31,Kerry Tucker,M,1996,0,467,849,2023-05-09,762.87,NextBuy
614,45,116209.0,Health & Beauty,875.48,2021-01-17,98,Phoenix,Mobile Payment,0,875.48,272,65,964.76,Courtney Pacheco,F,2019,1,30,848,2021-01-16,875.48,AllPrime
615,35,43848.0,Groceries,995.99,2021-10-10,96,Dallas,Online Transfer,14,856.55,297,85,1165.5,Holly Osborne,X,2008,0,982,709,2021-10-06,995.99,BestBuyers
616,57,131947.0,Health & Beauty,760.87,2020-12-04,16,New York,Cash,19,616.3,404,4,793.73,Cory Mason,M,2003,1,145,221,2020-12-04,760.87,ShopNGo
617,36,117125.0,Electronics,107.85,2021-09-06,93,San Jose,Mobile Payment,0,107.85,692,6,112.7,Robert Cervantes,M,2021,0,696,32,2021-09-05,107.85,CityShop
618,62,146562.0,Home & Kitchen,116.88,2021-09-21,11,Houston,Online Transfer,0,116.88,607,9,94.68,James Vincent,M,2022,0,471,475,2021-09-17,116.88,PrimeGoods
619,65,100714.0,Home & Kitchen,640.54,2021-04-30,64,San Jose,Online Transfer,0,640.54,952,49,578.06,Alison Crawford,F,2002,0,268,62,2021-04-27,640.54,TopRetail
620,51,46705.0,Health & Beauty,522.53,2020-09-13,41,Houston,Credit Card,11,465.05,96,60,585.36,Cody Mueller,M,2014,0,783,57,2020-09-09,522.53,TopShop
621,50,46062.0,Health & Beauty,551.16,2021-05-23,47,Phoenix,Mobile Payment,23,424.39,943,30,511.41,Ashley Luna,F,2003,1,711,903,2021-05-22,551.16,BuySmart
622,64,67735.0,Home & Kitchen,825.28,2021-09-19,81,New York,Debit Card,9,751.0,696,25,931.96,Justin Hunt,X,2022,1,269,386,2021-09-15,825.28,PrimeDeals
623,70,97312.0,Home & Kitchen,569.74,2022-09-15,96,San Antonio,Credit Card,23,438.7,295,46,554.35,Jeffrey Holt,M,2015,0,495,304,2022-09-14,569.74,BestBuyers
624,19,93290.0,Home & Kitchen,747.95,2023-07-01,45,New York,Debit Card,24,568.44,193,7,739.18,Donald Fields,M,1999,1,989,78,2023-07-01,747.95,MarketQuick
625,51,131134.0,Clothing,149.56,2021-05-06,39,Los Angeles,Debit Card,12,131.61,835,77,148.76,Luis Murphy,M,2007,1,686,24,2021-05-03,149.56,StoreWorld
626,57,44688.0,Clothing,79.64,2023-06-22,68,Philadelphia,Cash,0,79.64,82,54,66.66,Barbara Bennett,F,1997,0,805,970,2023-06-19,79.64,FreshShops
627,42,48115.0,Health & Beauty,684.0,2021-07-17,71,Chicago,Credit Card,8,629.28,428,8,714.3,Jonathan Haley,M,2011,0,378,13,2021-07-16,684.0,PrimeShops
628,58,61620.0,Home & Kitchen,521.88,2021-01-12,95,Dallas,Mobile Payment,0,521.88,975,34,625.94,Kathleen Martin,F,2019,0,276,203,2021-01-11,521.88,QuickGoods
629,34,105467.0,Clothing,394.74,2021-09-26,82,New York,Mobile Payment,27,288.16,298,28,390.58,Melissa Mcbride,F,2014,0,217,449,2021-09-22,394.74,MegaShops
630,35,76431.0,Health & Beauty,515.28,2022-07-14,31,San Diego,Mobile Payment,23,396.77,166,78,428.59,John Jensen,X,1994,1,493,994,2022-07-11,515.28,ShopMax
631,21,75294.0,Books,280.48,2021-01-23,43,Los Angeles,Debit Card,12,246.82,833,63,287.95,Jennifer Herrera,X,2006,0,665,328,2021-01-22,280.48,FastBuy
632,59,66534.0,Home & Kitchen,866.93,2021-12-08,58,San Diego,Cash,0,866.93,402,99,755.43,Chad Yang,X,2004,1,799,539,2021-12-05,866.93,QuickPick
633,63,83875.0,Books,698.89,2020-12-17,41,Dallas,Cash,17,580.08,704,50,699.11,Scott Moody,M,2018,1,67,164,2020-12-16,698.89,TopShop
634,44,22960.0,Health & Beauty,18.01,2020-07-27,67,Phoenix,Online Transfer,0,18.01,612,70,18.04,Justin Key,M,2019,1,469,322,2020-07-23,18.01,QuickCart
635,53,115663.0,Clothing,478.55,2023-02-19,7,Dallas,Mobile Payment,0,478.55,341,23,442.35,Alyssa Beard,F,1994,1,629,506,2023-02-15,478.55,SaveMore
636,40,92098.0,Clothing,404.64,2021-01-28,67,San Diego,Credit Card,0,404.64,664,43,375.28,Anne Reynolds,F,2016,0,965,809,2021-01-24,404.64,QuickCart
637,37,94680.0,Groceries,880.42,2021-04-09,72,Los Angeles,Credit Card,0,880.42,152,62,709.64,Amanda Lawrence,F,2011,1,453,614,2021-04-07,880.42,RetailPrime
638,46,42101.0,Groceries,617.02,2021-10-12,24,Dallas,Mobile Payment,30,431.91,275,74,690.02,Jessica Turner,F,2019,1,810,462,2021-10-10,617.02,FastMart
639,41,138444.0,Groceries,921.04,2022-11-04,77,San Diego,Online Transfer,23,709.2,460,79,1101.51,Randy Gross,M,2017,0,133,3,2022-11-04,921.04,ValuePrime
640,21,137335.0,Groceries,16.32,2021-04-20,68,Houston,Mobile Payment,22,12.73,950,9,17.05,Nancy Mathis,F,2015,1,405,620,2021-04-17,16.32,FreshShops
641,70,42008.0,Books,257.9,2022-01-11,4,Philadelphia,Mobile Payment,0,257.9,437,7,237.86,Dawn Beck,F,2017,0,155,343,2022-01-08,257.9,ValueMart
642,51,91053.0,Books,582.24,2023-01-12,35,San Antonio,Credit Card,0,582.24,186,92,602.95,Terri Watkins,F,2014,0,491,33,2023-01-09,582.24,FreshChoice
643,65,23505.0,Groceries,787.96,2023-02-28,97,Philadelphia,Cash,0,787.96,293,98,721.19,Emily Bates,F,1996,1,994,360,2023-02-25,787.96,EasyBuy
644,32,35650.0,Groceries,273.18,2022-12-05,33,San Jose,Cash,5,259.52,755,46,241.53,Michael Gonzalez,M,2019,1,562,115,2022-12-01,273.18,ValueCart
645,32,84070.0,Clothing,853.33,2022-03-08,3,San Jose,Cash,20,682.66,370,51,872.55,Eugene Gill,X,2015,1,404,982,2022-03-07,853.33,FreshMarket
646,50,76767.0,Health & Beauty,706.72,2021-10-07,89,Los Angeles,Online Transfer,0,706.72,449,91,736.43,Adam Pham,M,2004,0,34,915,2021-10-06,706.72,MarketPrime
647,54,78093.0,Books,986.14,2021-11-12,92,San Diego,Online Transfer,0,986.14,382,78,940.09,Jennifer Martin,X,2008,1,546,824,2021-11-09,986.14,SmartCart
648,66,102110.0,Electronics,68.95,2023-05-27,99,New York,Credit Card,0,68.95,334,80,68.98,Michelle Lowe,F,2019,1,967,255,2023-05-24,68.95,ValueRush
649,31,144910.0,Home & Kitchen,517.38,2021-03-28,82,San Diego,Credit Card,0,517.38,934,94,490.8,Sandra Gregory,F,1993,0,461,898,2021-03-25,517.38,MegaShops
650,28,137755.0,Home & Kitchen,696.16,2023-06-04,66,San Diego,Cash,27,508.2,842,81,744.59,Jasmine Bell,F,2013,1,963,272,2023-06-04,696.16,EasyShop
651,64,94178.0,Groceries,413.86,2021-10-03,46,Phoenix,Debit Card,0,413.86,101,27,462.67,Melissa Roberson,F,2003,0,91,669,2021-10-03,413.86,AllShop
652,66,68986.0,Books,883.26,2023-01-10,4,Los Angeles,Cash,0,883.26,129,22,791.97,Eric Mcgrath,M,2021,1,96,995,2023-01-09,883.26,ValueMart
653,52,31552.0,Home & Kitchen,874.02,2020-12-07,63,San Jose,Cash,28,629.29,245,75,923.25,Mr. Bryan Owens,M,2009,1,653,267,2020-12-03,874.02,SuperChoice
654,18,31209.0,Clothing,504.4,2021-10-15,66,San Diego,Cash,0,504.4,54,92,599.53,Neil Jones,X,2013,0,978,961,2021-10-13,504.4,EasyShop
655,46,140748.0,Health & Beauty,243.1,2022-08-27,81,San Antonio,Debit Card,0,243.1,173,78,212.22,Cathy Lee,F,2015,1,343,953,2022-08-24,243.1,PrimeDeals
656,67,144501.0,Home & Kitchen,147.05,2021-03-16,36,Dallas,Mobile Payment,0,147.05,790,75,169.32,Mitchell Ward,M,2004,0,201,584,2021-03-13,147.05,GreatGoods
657,56,37144.0,Health & Beauty,705.36,2021-05-10,32,San Antonio,Mobile Payment,0,705.36,132,38,579.86,Jason Jones,M,2022,1,47,745,2021-05-07,705.36,QuickShop
658,65,129026.0,Groceries,446.9,2023-05-23,91,Phoenix,Credit Card,0,446.9,637,4,358.79,Keith Huynh,M,2003,1,668,117,2023-05-19,446.9,SuperDeal
659,66,58871.0,Groceries,75.35,2021-09-08,17,Philadelphia,Credit Card,15,64.05,152,49,77.3,James Davis,M,2008,0,895,627,2021-09-06,75.35,BestChoice
660,47,95848.0,Clothing,198.4,2021-03-30,28,Dallas,Cash,0,198.4,814,84,158.82,Michael Hahn,M,1991,1,310,70,2021-03-28,198.4,MegaMart
661,51,25137.0,Health & Beauty,431.35,2023-02-11,19,Chicago,Credit Card,0,431.35,771,96,505.29,Kathy Smith,F,2008,0,205,223,2023-02-10,431.35,FreshDeals
662,53,124434.0,Books,634.08,2023-05-15,80,San Diego,Mobile Payment,0,634.08,588,97,516.56,Christopher Matthews,X,2013,1,323,468,2023-05-13,634.08,DealMart
663,44,26759.0,Electronics,511.95,2021-11-13,34,San Diego,Debit Card,25,383.96,499,91,584.22,Caroline Lee,F,2005,1,863,97,2021-11-12,511.95,RetailHaven
664,52,30057.0,Health & Beauty,565.7,2023-01-08,48,Dallas,Cash,0,565.7,799,12,583.43,Deanna Webb,F,1999,0,971,161,2023-01-04,565.7,HypeMart
665,53,129493.0,Groceries,696.07,2022-05-25,68,Phoenix,Debit Card,24,529.01,986,82,745.3,Jon Huffman,M,1999,1,915,116,2022-05-21,696.07,FreshShops
666,27,87031.0,Health & Beauty,996.56,2023-04-03,6,Los Angeles,Debit Card,28,717.52,131,81,819.75,Holly Bell,F,2013,1,239,937,2023-04-03,996.56,MegaStore
667,18,63795.0,Home & Kitchen,748.84,2021-11-13,49,New York,Mobile Payment,24,569.12,477,52,599.91,Eric Thomas,M,2012,0,482,245,2021-11-11,748.84,UltraStore
668,43,52928.0,Books,984.18,2023-06-20,4,Chicago,Cash,0,984.18,329,6,815.9,Terry Harper,M,2019,1,879,827,2023-06-19,984.18,ValueMart
669,42,41105.0,Clothing,814.87,2020-11-02,65,Philadelphia,Debit Card,29,578.56,228,52,667.9,Felicia Sullivan,F,2009,1,572,674,2020-11-02,814.87,HappyStore
670,66,24836.0,Electronics,483.58,2022-07-23,72,San Antonio,Cash,20,386.86,200,88,444.09,David Rodgers,M,1993,1,611,524,2022-07-22,483.58,RetailPrime
671,30,66284.0,Clothing,836.11,2020-08-02,72,Houston,Credit Card,17,693.97,293,65,849.06,April Watkins,F,2009,0,585,446,2020-08-02,836.11,RetailPrime
672,69,78912.0,Clothing,695.94,2021-08-05,7,San Jose,Cash,21,549.79,978,89,577.4,Norma Young,F,2001,1,731,512,2021-08-03,695.94,SaveMore
673,65,43275.0,Home & Kitchen,235.14,2022-01-01,83,Chicago,Cash,0,235.14,718,4,203.19,Tina Freeman,F,2007,0,63,946,2022-01-01,235.14,QuickValue
674,58,103050.0,Clothing,75.87,2023-03-25,64,Philadelphia,Mobile Payment,0,75.87,549,96,89.56,Teresa Parks,F,2020,1,684,31,2023-03-23,75.87,TopRetail
675,64,48816.0,Clothing,534.08,2020-07-26,17,San Diego,Mobile Payment,19,432.6,519,57,487.3,Gabriela Smith,F,1992,0,129,351,2020-07-22,534.08,BestChoice
676,21,51295.0,Home & Kitchen,783.7,2023-01-05,87,San Diego,Credit Card,0,783.7,374,100,866.89,Troy Mcmillan,M,2008,0,841,977,2023-01-04,783.7,FreshCart
677,43,121186.0,Home & Kitchen,961.53,2023-02-26,72,Dallas,Online Transfer,0,961.53,689,59,925.7,Mr. Robert Richardson,M,2016,1,428,386,2023-02-23,961.53,RetailPrime
678,44,99146.0,Electronics,665.3,2022-10-21,5,Phoenix,Credit Card,0,665.3,991,47,710.7,Jessica Hopkins,F,2016,0,218,374,2022-10-20,665.3,UrbanGoods
679,18,81503.0,Groceries,114.89,2022-05-29,100,San Diego,Debit Card,0,114.89,845,42,137.29,Erica Nichols,F,1990,1,671,296,2022-05-27,114.89,RetailX
680,46,55808.0,Health & Beauty,413.71,2021-08-04,78,New York,Online Transfer,26,306.15,917,57,338.63,Amanda Dennis,F,2009,1,824,361,2021-08-04,413.71,SuperZone
681,63,103064.0,Books,528.18,2022-05-31,13,San Antonio,Credit Card,0,528.18,622,37,436.39,Monique Braun,F,2014,0,407,553,2022-05-29,528.18,MaxStore
682,61,22068.0,Electronics,573.11,2021-10-19,3,New York,Online Transfer,0,573.11,378,38,608.3,Alexandra Edwards,F,2016,0,143,220,2021-10-16,573.11,FreshMarket
683,32,135881.0,Groceries,198.19,2022-02-02,77,Philadelphia,Credit Card,29,140.71,973,38,183.15,Brittany Richardson,F,1999,1,146,695,2022-02-02,198.19,ValuePrime
684,22,115947.0,Home & Kitchen,647.03,2021-05-23,71,Phoenix,Credit Card,0,647.03,397,61,697.54,James Thompson,M,2018,1,891,746,2021-05-22,647.03,PrimeShops
685,32,26435.0,Groceries,278.8,2023-03-29,26,New York,Online Transfer,2,273.22,843,61,253.11,Elijah Benjamin,M,2019,0,280,182,2023-03-26,278.8,SmartBuy
686,26,56266.0,Home & Kitchen,784.68,2021-06-13,3,Phoenix,Credit Card,22,612.05,63,37,855.44,Natalie Cruz,F,2005,0,441,876,2021-06-12,784.68,FreshMarket
687,18,78134.0,Home & Kitchen,980.36,2021-07-30,27,Chicago,Online Transfer,1,970.56,940,83,867.77,Lisa Smith,X,1996,0,326,945,2021-07-26,980.36,ValueHub
688,25,65262.0,Home & Kitchen,824.79,2022-01-11,5,Chicago,Debit Card,0,824.79,934,21,910.54,Patricia House,F,2014,1,206,513,2022-01-08,824.79,UrbanGoods
689,69,138024.0,Books,858.92,2022-10-20,59,Los Angeles,Mobile Payment,30,601.24,938,48,1008.58,Emily Allen,F,1994,0,584,234,2022-10-16,858.92,PrimeCart
690,19,104302.0,Groceries,64.61,2020-11-09,50,Los Angeles,Online Transfer,0,64.61,313,47,65.18,Maria Lawson,F,2012,1,875,669,2020-11-06,64.61,TotalMart
691,29,139937.0,Health & Beauty,900.0,2022-08-30,60,San Jose,Mobile Payment,21,711.0,619,40,981.13,Ann Lowery,F,2008,0,784,486,2022-08-26,900.0,ShoppersWorld
692,42,98537.0,Clothing,792.87,2021-01-31,57,San Diego,Credit Card,0,792.87,962,55,794.21,Michael Jackson,X,1997,1,707,803,2021-01-30,792.87,ValueWave
693,38,44025.0,Electronics,205.49,2022-06-17,47,New York,Credit Card,0,205.49,127,98,193.21,Michael Ross,M,2012,1,935,396,2022-06-16,205.49,BuySmart
694,39,77696.0,Health & Beauty,718.21,2020-09-22,52,Phoenix,Cash,0,718.21,941,14,646.03,Edward Briggs,M,1999,0,334,998,2020-09-20,718.21,BestDeals
695,40,129749.0,Groceries,930.7,2021-08-18,87,New York,Online Transfer,0,930.7,138,33,1091.32,Yolanda Todd,F,2019,1,685,422,2021-08-15,930.7,FreshCart
696,46,31704.0,Clothing,19.18,2021-04-24,79,San Jose,Cash,0,19.18,261,23,21.1,David Bell,M,1994,1,874,466,2021-04-22,19.18,FreshBuy
697,39,144465.0,Health & Beauty,956.38,2020-08-19,85,Houston,Cash,8,879.87,706,79,777.66,James Rojas,M,2002,1,885,658,2020-08-15,956.38,SmartShops
698,25,96549.0,Groceries,979.06,2023-05-31,9,Dallas,Mobile Payment,0,979.06,943,16,840.26,Emma Bryant,F,1992,0,637,799,2023-05-29,979.06,GlobalMart
699,53,94281.0,Books,424.95,2020-09-16,85,Houston,Debit Card,0,424.95,935,3,477.0,James Doyle,M,2002,0,395,883,2020-09-14,424.95,SmartShops
700,34,71077.0,Clothing,924.27,2022-06-19,64,Dallas,Credit Card,14,794.87,420,38,829.23,John Holmes,M,2014,0,208,578,2022-06-16,924.27,TopRetail
701,36,140319.0,Books,517.97,2020-08-22,100,Houston,Online Transfer,0,517.97,739,28,455.92,William Harrison,M,1999,0,312,292,2020-08-18,517.97,RetailX
702,57,47761.0,Electronics,996.24,2020-07-28,76,San Diego,Mobile Payment,13,866.73,847,38,866.19,Abigail Parks,F,1996,1,618,649,2020-07-26,996.24,ShopZone
703,22,79651.0,Books,646.06,2021-06-02,23,Dallas,Mobile Payment,4,620.22,623,65,555.05,Brittany Lawrence,F,2020,1,551,251,2021-06-02,646.06,AllGoods
704,23,66523.0,Clothing,138.13,2022-03-30,59,Phoenix,Mobile Payment,20,110.5,567,78,142.29,Nathan Lewis,M,1991,1,823,878,2022-03-28,138.13,PrimeCart
705,30,135931.0,Health & Beauty,162.9,2023-03-29,68,Chicago,Online Transfer,0,162.9,91,36,174.29,Haley Harris DDS,F,2010,0,956,711,2023-03-28,162.9,FreshShops
706,53,63485.0,Health & Beauty,534.84,2021-01-30,86,Dallas,Online Transfer,11,476.01,453,52,498.29,Sarah Jefferson,X,2002,1,819,765,2021-01-29,534.84,ShopWave
707,57,108592.0,Health & Beauty,999.97,2020-12-10,32,Philadelphia,Debit Card,12,879.97,752,87,1148.22,Andrew Cooke MD,M,2008,0,372,759,2020-12-07,999.97,QuickShop
708,55,125509.0,Groceries,550.71,2023-01-27,8,San Jose,Online Transfer,8,506.65,920,20,556.49,Robert Wiley,M,1996,0,747,111,2023-01-25,550.71,EcoShops
709,63,59775.0,Groceries,583.37,2023-06-04,91,Dallas,Debit Card,8,536.7,790,98,499.88,Patricia Cruz,X,2000,1,61,195,2023-06-04,583.37,SuperDeal
710,38,111191.0,Groceries,425.2,2021-07-12,31,Dallas,Debit Card,0,425.2,971,7,398.73,Rodney Shaffer,M,1995,1,501,43,2021-07-10,425.2,ShopMax
711,25,35303.0,Home & Kitchen,270.73,2022-02-16,41,Dallas,Cash,7,251.78,974,82,317.0,Laura Sanchez,F,2018,0,473,871,2022-02-14,270.73,TopShop
712,44,47121.0,Clothing,221.94,2020-10-12,42,San Diego,Debit Card,0,221.94,487,53,204.84,Patricia Sanchez,F,2016,1,398,603,2020-10-11,221.94,BudgetMart
713,47,30251.0,Health & Beauty,82.82,2021-04-21,40,Chicago,Credit Card,4,79.51,319,85,77.86,Bill Cisneros,M,2021,0,847,133,2021-04-19,82.82,ShoppersMart
714,18,129015.0,Electronics,386.41,2022-11-23,50,Phoenix,Credit Card,0,386.41,454,82,434.58,Theresa Garner,X,1998,0,454,877,2022-11-22,386.41,TotalMart
715,67,136043.0,Health & Beauty,356.48,2022-02-04,94,Houston,Online Transfer,0,356.48,440,53,322.48,Peter Burns,M,2010,0,856,415,2022-02-04,356.48,MegaChoice
716,46,144996.0,Electronics,624.47,2022-12-24,16,Phoenix,Cash,16,524.55,67,14,677.99,Angela Fisher,F,2013,1,617,230,2022-12-22,624.47,ShopNGo
717,69,149089.0,Home & Kitchen,27.15,2022-06-12,11,Philadelphia,Credit Card,0,27.15,755,37,28.13,Carol Horton,F,1994,1,283,245,2022-06-10,27.15,PrimeGoods
718,27,132006.0,Health & Beauty,698.54,2020-08-30,97,Chicago,Cash,0,698.54,517,27,831.55,Stephen Jones,X,1992,0,128,587,2020-08-27,698.54,EasyBuy
719,40,145608.0,Health & Beauty,494.99,2023-05-17,56,Houston,Cash,0,494.99,651,18,452.28,Christopher Johnson,M,2012,0,78,884,2023-05-15,494.99,ShopPrime
720,64,50444.0,Electronics,94.16,2020-07-24,73,San Diego,Mobile Payment,18,77.21,278,65,108.15,Jill Pineda,F,2019,0,809,431,2020-07-22,94.16,MegaDeal
721,29,32501.0,Home & Kitchen,864.75,2023-04-12,20,Phoenix,Cash,10,778.27,131,59,783.31,Matthew Landry,M,1997,0,249,534,2023-04-10,864.75,StoreX
722,66,60104.0,Clothing,123.8,2020-08-22,55,San Diego,Online Transfer,6,116.37,868,27,137.21,Melanie Johnson,F,1996,1,37,448,2020-08-20,123.8,NextBuy
723,69,35109.0,Groceries,28.53,2020-09-12,54,Houston,Mobile Payment,0,28.53,359,53,24.45,Frank Aguirre,M,1991,0,8,313,2020-09-11,28.53,RetailWave
724,49,114125.0,Health & Beauty,285.49,2021-01-08,45,San Diego,Online Transfer,1,282.64,968,64,246.1,Joseph Hall,M,2011,1,233,844,2021-01-06,285.49,MarketQuick
725,23,91817.0,Groceries,88.13,2020-12-14,79,San Jose,Credit Card,0,88.13,192,17,105.11,Paula Conrad,F,1994,1,656,546,2020-12-11,88.13,FreshBuy
726,43,141089.0,Home & Kitchen,874.94,2022-11-01,99,Houston,Debit Card,0,874.94,956,25,916.06,Mary Cooke,F,2009,0,141,732,2022-11-01,874.94,ValueRush
727,30,54076.0,Electronics,512.9,2020-12-15,8,New York,Debit Card,19,415.45,704,92,414.66,Jacqueline Gill,F,1992,1,950,615,2020-12-11,512.9,EcoShops
728,46,25531.0,Health & Beauty,188.66,2021-10-03,94,San Jose,Mobile Payment,7,175.45,252,98,183.87,Lawrence Taylor,M,2016,0,302,2,2021-10-03,188.66,MegaChoice
729,20,29642.0,Groceries,307.94,2022-09-25,20,San Antonio,Online Transfer,0,307.94,436,36,286.89,Julie Hawkins,F,2007,1,59,15,2022-09-22,307.94,StoreX
730,59,107150.0,Groceries,800.39,2022-08-02,23,Los Angeles,Cash,0,800.39,591,95,824.94,Samantha Cochran,F,2021,1,136,840,2022-08-02,800.39,AllGoods
731,18,54963.0,Books,369.8,2022-05-12,45,San Jose,Cash,0,369.8,672,0,438.26,Matthew Sawyer,M,2008,0,826,574,2022-05-11,369.8,MarketQuick
732,25,139965.0,Health & Beauty,68.55,2023-04-06,9,Phoenix,Cash,30,47.98,532,91,68.46,Catherine Whitney,F,2007,1,986,407,2023-04-03,68.55,GlobalMart
733,69,29458.0,Groceries,55.03,2022-08-05,71,New York,Credit Card,0,55.03,592,26,65.98,William Beard,M,2022,1,505,773,2022-08-01,55.03,PrimeShops
734,61,64903.0,Groceries,142.88,2021-08-10,99,San Antonio,Mobile Payment,0,142.88,480,67,129.02,Paul Davis,M,2023,1,359,9,2021-08-06,142.88,ValueRush
735,20,87080.0,Electronics,274.19,2021-07-19,72,Philadelphia,Mobile Payment,26,202.9,761,64,257.21,Eric Baker,M,2005,0,396,482,2021-07-15,274.19,RetailPrime
736,49,136002.0,Home & Kitchen,133.99,2022-03-21,62,Phoenix,Mobile Payment,18,109.87,919,32,114.35,Justin Green DDS,M,1992,1,489,381,2022-03-19,133.99,AllMart
737,50,44719.0,Books,685.1,2023-01-06,83,Dallas,Cash,27,500.12,600,85,565.19,Gabrielle Adams,X,1996,0,987,703,2023-01-02,685.1,QuickValue
738,21,95345.0,Clothing,756.5,2023-04-19,17,Phoenix,Credit Card,10,680.85,229,72,881.43,Scott Hardy,M,1995,1,306,623,2023-04-16,756.5,BestChoice
739,64,46946.0,Home & Kitchen,921.37,2022-04-29,36,San Diego,Credit Card,0,921.37,254,73,843.84,Emily Sanford,X,2004,0,304,267,2022-04-26,921.37,GreatGoods
740,62,112590.0,Books,515.52,2021-03-26,73,Philadelphia,Online Transfer,3,500.05,307,30,430.74,Nancy Smith,F,2021,1,185,269,2021-03-25,515.52,MegaDeal
741,38,38100.0,Groceries,516.61,2022-03-29,30,New York,Credit Card,0,516.61,447,58,509.31,Jason Clark,M,2021,0,835,310,2022-03-26,516.61,BigBasket
742,66,111134.0,Health & Beauty,860.67,2022-10-28,33,Houston,Mobile Payment,4,826.24,887,70,906.92,Anthony Osborne,M,2005,1,806,636,2022-10-26,860.67,ValueCart
743,36,67067.0,Home & Kitchen,188.7,2023-02-04,59,San Diego,Credit Card,0,188.7,627,75,202.32,Gregory Malone,M,2011,0,590,237,2023-02-04,188.7,PrimeCart
744,51,55015.0,Clothing,945.89,2021-01-02,4,Philadelphia,Mobile Payment,0,945.89,377,56,1014.27,Luis Foster,M,2017,0,100,455,2021-01-02,945.89,ValueMart
745,66,59301.0,Home & Kitchen,604.74,2022-01-31,90,Chicago,Mobile Payment,0,604.74,313,56,544.0,James Jones,M,1993,1,699,864,2022-01-30,604.74,ShopVibe
746,34,118109.0,Groceries,271.56,2021-02-10,32,San Diego,Cash,25,203.67,570,7,311.54,Edward Hernandez,X,2012,0,459,695,2021-02-09,271.56,QuickShop
747,69,86201.0,Home & Kitchen,234.27,2022-07-03,22,San Antonio,Online Transfer,22,182.73,710,92,218.64,Crystal Wagner,F,2004,1,200,430,2022-07-03,234.27,MarketHaven
748,42,86493.0,Electronics,536.2,2022-11-21,47,San Diego,Cash,16,450.41,312,8,504.64,Amy Bailey,F,2016,1,164,479,2022-11-19,536.2,BuySmart
749,68,91670.0,Books,816.29,2021-05-02,31,San Diego,Online Transfer,0,816.29,51,28,891.66,Tiffany Gomez,F,1994,0,748,910,2021-05-02,816.29,ShopMax
750,37,146351.0,Electronics,898.23,2023-04-01,4,San Diego,Debit Card,28,646.73,641,40,809.71,George Gutierrez,M,2017,0,70,969,2023-04-01,898.23,ValueMart
751,34,55665.0,Electronics,654.75,2021-03-21,8,New York,Cash,0,654.75,452,73,590.17,Cristina Burke,F,1992,0,615,456,2021-03-17,654.75,EcoShops
752,47,127584.0,Electronics,666.77,2020-07-27,79,Philadelphia,Online Transfer,0,666.77,786,78,545.95,Timothy Turner,M,1993,1,507,59,2020-07-26,666.77,FreshBuy
753,48,90039.0,Clothing,173.41,2022-11-04,5,New York,Mobile Payment,22,135.26,295,12,167.43,Jessica Dorsey,F,2019,1,680,514,2022-11-04,173.41,UrbanGoods
754,49,72342.0,Clothing,175.53,2020-12-01,79,Philadelphia,Credit Card,23,135.16,391,36,171.6,Karen Roach,F,1993,0,973,159,2020-12-01,175.53,FreshBuy
755,45,77016.0,Electronics,171.8,2021-09-20,56,San Jose,Cash,0,171.8,561,13,179.0,John Zhang,M,2023,1,387,810,2021-09-18,171.8,ShopPrime
756,23,107500.0,Health & Beauty,633.78,2022-10-09,8,Houston,Online Transfer,20,507.02,78,73,630.32,Lance Hoffman,M,1998,0,14,10,2022-10-06,633.78,EcoShops
757,69,76649.0,Books,286.65,2023-01-19,51,Los Angeles,Credit Card,1,283.78,431,35,300.45,George Jackson,M,2023,1,383,552,2023-01-17,286.65,ExpressMart
758,24,22829.0,Clothing,909.87,2023-02-14,35,Philadelphia,Credit Card,11,809.78,287,9,929.23,Brady Smith,M,1999,1,0,49,2023-02-13,909.87,FreshChoice
759,58,115842.0,Groceries,941.26,2022-05-05,28,Phoenix,Cash,2,922.43,670,91,910.72,Kelly Lewis,F,1995,1,284,335,2022-05-04,941.26,MegaMart
760,57,85189.0,Home & Kitchen,627.7,2021-11-11,26,Philadelphia,Credit Card,23,483.33,717,30,634.8,Tamara Walters,F,1993,0,419,993,2021-11-08,627.7,SmartBuy
761,68,85243.0,Electronics,348.63,2022-01-07,30,Dallas,Online Transfer,0,348.63,288,75,391.57,Holly Anderson,F,2016,1,534,68,2022-01-06,348.63,BigBasket
762,48,105944.0,Books,226.31,2022-05-14,73,Houston,Debit Card,0,226.31,562,76,271.23,Aaron Bowen,M,2021,0,497,308,2022-05-12,226.31,MegaDeal
763,41,80347.0,Home & Kitchen,787.24,2021-05-06,17,Philadelphia,Credit Card,10,708.52,514,55,630.19,Lauren Berry,F,2008,1,798,135,2021-05-03,787.24,BestChoice
764,35,88848.0,Home & Kitchen,307.07,2020-10-28,21,Philadelphia,Cash,0,307.07,390,80,347.7,Christine Lane,F,2003,1,532,876,2020-10-26,307.07,HappyMart
